STUID,DOB,GENDER,ETHNICITYID,ETHNICITY,CITYID,CITY,DISTRICTID,DISTRICT,FEEDERID,FEEDER,PROGRAMSTART,CODE,PROGRAM,DEGREEID,DEGREE,PROGRAMSTATUS,GRADDATE,PROGRAMEND,BREAK,ENROLLEDSEMESTER,SEMESTERCREDITSATTEMPTED,SEMESTERCREDITSEARNED,SEMESTERPOINTS,SEMESTERGPA,COURSECODE,COURSETITLE,COURSEGRADE,COURSECREDITS,COURSEPOINTS,COURSEGPA,COMMENTS,CGPA
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2012-1,3.00,0.00,0.00,,MATH1201,TRIGONOMETRY,RE,3.00,0.00,0.00,REPEAT,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2013-1,3.00,0.00,0.00,,MATH1201,TRIGONOMETRY,RE,3.00,0.00,0.00,REPEAT,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2013-2,3.00,3.00,0.00,0.00,MATH1302,CALCULUS I,F,3.00,0.00,0.00,,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2015-1,3.00,0.00,0.00,,CMPS2111,SYSTEMS ANALYSIS,RE,3.00,0.00,0.00,,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2008-1,3.00,3.00,0.00,0.38,CMPS245,DATABASE MANAGEMENT SYSTEMS I,F,3.00,0.00,0.00,,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2011-1,3.00,3.00,0.00,1.00,MATH1201,TRIGONOMETRY,F,3.00,0.00,0.00,REPEAT,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2011-2,3.00,3.00,6.00,2.00,CMPS1232,PRINCIPLES OF PROGRAMMING II,C,3.00,6.00,2.00,,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2011-3,3.00,0.00,0.00,3.50,MATH1201,TRIGONOMETRY,WF,3.00,0.00,0.00,REPEAT,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2012-1,3.00,0.00,0.00,,CMPS2171,DATABASE MANAGEMENT SYSTEMS I,RE,3.00,0.00,0.00,REPEAT,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2012-2,3.00,0.00,0.00,,MATH1201,TRIGONOMETRY,RE,3.00,0.00,0.00,REPEAT,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2012-2,3.00,0.00,0.00,,MATH1302,CALCULUS I,RE,3.00,0.00,0.00,REPEAT,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2014-1,3.00,3.00,0.00,0.00,CMPS4151,NETWORK ENGINEERING,F,3.00,0.00,0.00,REPEAT,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2015-1,3.00,0.00,0.00,,CMPS4151,NETWORK ENGINEERING,RE,3.00,0.00,0.00,,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2015-2,3.00,0.00,0.00,,CMPS1124,AN INTRODUCTION TO PROGRAMMING USING PYTHON,RE,3.00,0.00,0.00,REPEAT,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2016-1,3.00,3.00,0.00,0.00,CMPS2171,DATABASE MANAGEMENT SYSTEMS I,F,3.00,0.00,0.00,REPEAT,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2008-1,3.00,0.00,0.00,0.38,CMPS315,NETWORK ENGINEERING,WF,3.00,0.00,0.00,,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2012-1,3.00,0.00,0.00,,CMPS2111,SYSTEMS ANALYSIS,RE,3.00,0.00,0.00,REPEAT,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2013-1,3.00,0.00,0.00,,CMPS2171,DATABASE MANAGEMENT SYSTEMS I,RE,3.00,0.00,0.00,REPEAT,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2013-1,3.00,0.00,0.00,,CMPS4251,COMPUTER AND NETWORK SECURITY,RE,3.00,0.00,0.00,REPEAT,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2008-1,3.00,3.00,0.00,0.38,CMPS322,DIGITAL LOGIC & SIGNAL PROCESSING,F,3.00,0.00,0.00,,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2010-2,3.00,3.00,12.00,4.00,ENGL3155,TECHNICAL WRITING,A,3.00,12.00,4.00,,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2013-1,3.00,0.00,0.00,,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,RE,3.00,0.00,0.00,,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2014-1,3.00,3.00,0.00,0.00,CMPS4251,COMPUTER AND NETWORK SECURITY,F,3.00,0.00,0.00,REPEAT,1.33
56,30/10/1981,M,13,Mestizo,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/08/2008,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2014-2,3.00,3.00,0.00,0.00,CMPS3232,SYSTEMS ADMINISTRATION,F,3.00,0.00,0.00,,1.33
105,31/05/1976,M,16,Unknown,"53,550",CAYO,75,BELIZE,165,*UNKNOWN,14/08/2002,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2002-1,4.00,4.00,14.00,3.50,CMPS146,PROGRAMMING FOUNDATIONS,B+,4.00,14.00,3.50,,3.62
105,31/05/1976,M,16,Unknown,"53,550",CAYO,75,BELIZE,165,*UNKNOWN,14/08/2002,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2002-2,3.00,3.00,10.50,3.50,CMPS155,COMPUTER TECHNOLOGY,B+,3.00,10.50,3.50,,3.62
105,31/05/1976,M,16,Unknown,"53,550",CAYO,75,BELIZE,165,*UNKNOWN,14/08/2002,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2003-1,3.00,3.00,10.50,3.75,CMPS248,SOFTWARE IN SOCIETY,B+,3.00,10.50,3.50,,3.62
105,31/05/1976,M,16,Unknown,"53,550",CAYO,75,BELIZE,165,*UNKNOWN,14/08/2002,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2003-1,3.00,3.00,12.00,3.75,CMPS247,COMPUTER NETWORKING I,A,3.00,12.00,4.00,,3.62
109,04/08/1981,M,16,Unknown,"53,550",CAYO,75,BELIZE,162,UNIVERSITY COLLEGE OF BELIZE,17/03/2005,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2003-1,3.00,3.00,0.00,0.00,CMPS314,ALGORITHMS,F,3.00,0.00,0.00,,1.23
109,04/08/1981,M,16,Unknown,"53,550",CAYO,75,BELIZE,162,UNIVERSITY COLLEGE OF BELIZE,17/03/2005,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2002-1,3.00,3.00,6.00,1.50,ENGL318,TECHNICAL WRITING.,C,3.00,6.00,2.00,,1.23
109,04/08/1981,M,16,Unknown,"53,550",CAYO,75,BELIZE,162,UNIVERSITY COLLEGE OF BELIZE,17/03/2005,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2002-2,3.00,3.00,4.50,2.00,CMPS322,DIGITAL LOGIC & SIGNAL PROCESSING,D+,3.00,4.50,1.50,,1.23
109,04/08/1981,M,16,Unknown,"53,550",CAYO,75,BELIZE,162,UNIVERSITY COLLEGE OF BELIZE,17/03/2005,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2002-2,3.00,3.00,6.00,2.00,CMPS324,SOFTWARE ENGINEERING,C,3.00,6.00,2.00,,1.23
109,04/08/1981,M,16,Unknown,"53,550",CAYO,75,BELIZE,162,UNIVERSITY COLLEGE OF BELIZE,17/03/2005,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2003-1,3.00,3.00,0.00,0.00,CMPS312,COMPUTER ORG. & ASSEMBLY LANG. PROG.,F,3.00,0.00,0.00,,1.23
109,04/08/1981,M,16,Unknown,"53,550",CAYO,75,BELIZE,162,UNIVERSITY COLLEGE OF BELIZE,17/03/2005,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2003-1,3.00,3.00,0.00,0.00,CMPS414,NETWORKING II,F,3.00,0.00,0.00,,1.23
109,04/08/1981,M,16,Unknown,"53,550",CAYO,75,BELIZE,162,UNIVERSITY COLLEGE OF BELIZE,17/03/2005,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2002-1,3.00,3.00,3.00,1.50,CMPS314,ALGORITHMS,D,3.00,3.00,1.00,,1.23
109,04/08/1981,M,16,Unknown,"53,550",CAYO,75,BELIZE,162,UNIVERSITY COLLEGE OF BELIZE,17/03/2005,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2002-1,3.00,3.00,9.00,1.50,CMPS316,PROGRAMMING LANGUAGES,B,3.00,9.00,3.00,,1.23
109,04/08/1981,M,16,Unknown,"53,550",CAYO,75,BELIZE,162,UNIVERSITY COLLEGE OF BELIZE,17/03/2005,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2002-1,3.00,3.00,0.00,1.50,CMPS312,COMPUTER ORG. & ASSEMBLY LANG. PROG.,F,3.00,0.00,0.00,,1.23
109,04/08/1981,M,16,Unknown,"53,550",CAYO,75,BELIZE,162,UNIVERSITY COLLEGE OF BELIZE,17/03/2005,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2002-1,3.00,3.00,4.50,1.50,MATH330,DISCRETE MATHEMATHICS,D+,3.00,4.50,1.50,,1.23
109,04/08/1981,M,16,Unknown,"53,550",CAYO,75,BELIZE,162,UNIVERSITY COLLEGE OF BELIZE,17/03/2005,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2002-2,3.00,3.00,7.50,2.00,CMPS328,DATABASE MGMT. SYS. II,C+,3.00,7.50,2.50,,1.23
120,03/01/1983,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,164,UNIVERSITY OF BELIZE,16/08/2004,BINT,Information Technology,13,Bachelor of Science,Graduated,11/06/2006,19/05/2006,-,2004-1,3.00,3.00,7.50,2.70,CMPS314,ALGORITHMS,C+,3.00,7.50,2.50,,3.29
120,03/01/1983,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,164,UNIVERSITY OF BELIZE,16/08/2004,BINT,Information Technology,13,Bachelor of Science,Graduated,11/06/2006,19/05/2006,-,2004-1,3.00,3.00,9.00,2.70,ENGL318,TECHNICAL WRITING.,B,3.00,9.00,3.00,,3.29
120,03/01/1983,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,164,UNIVERSITY OF BELIZE,16/08/2004,BINT,Information Technology,13,Bachelor of Science,Graduated,11/06/2006,19/05/2006,-,2005-1,3.00,3.00,12.00,3.55,CMPS414,NETWORKING II,A,3.00,12.00,4.00,,3.29
120,03/01/1983,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,164,UNIVERSITY OF BELIZE,16/08/2004,BINT,Information Technology,13,Bachelor of Science,Graduated,11/06/2006,19/05/2006,-,2005-1,3.00,3.00,9.00,3.55,CMPS416,COMPILER CONSTRUCTION,B,3.00,9.00,3.00,,3.29
120,03/01/1983,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,164,UNIVERSITY OF BELIZE,16/08/2004,BINT,Information Technology,13,Bachelor of Science,Graduated,11/06/2006,19/05/2006,-,2004-2,3.00,3.00,9.00,3.20,CMPS324,SOFTWARE ENGINEERING,B,3.00,9.00,3.00,,3.29
120,03/01/1983,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,164,UNIVERSITY OF BELIZE,16/08/2004,BINT,Information Technology,13,Bachelor of Science,Graduated,11/06/2006,19/05/2006,-,2004-2,3.00,3.00,0.00,3.20,CMPS328,DATABASE MGMT. SYS. II,F,3.00,0.00,0.00,REPEAT,3.29
120,03/01/1983,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,164,UNIVERSITY OF BELIZE,16/08/2004,BINT,Information Technology,13,Bachelor of Science,Graduated,11/06/2006,19/05/2006,-,2005-1,3.00,3.00,11.25,3.55,CMPS418,LINUX ADMINISTRATION,A-,3.00,11.25,3.75,,3.29
120,03/01/1983,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,164,UNIVERSITY OF BELIZE,16/08/2004,BINT,Information Technology,13,Bachelor of Science,Graduated,11/06/2006,19/05/2006,-,2004-1,3.00,3.00,7.50,2.70,CMPS316,PROGRAMMING LANGUAGES,C+,3.00,7.50,2.50,,3.29
120,03/01/1983,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,164,UNIVERSITY OF BELIZE,16/08/2004,BINT,Information Technology,13,Bachelor of Science,Graduated,11/06/2006,19/05/2006,-,2004-1,3.00,3.00,7.50,2.70,MATH330,DISCRETE MATHEMATHICS,C+,3.00,7.50,2.50,,3.29
120,03/01/1983,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,164,UNIVERSITY OF BELIZE,16/08/2004,BINT,Information Technology,13,Bachelor of Science,Graduated,11/06/2006,19/05/2006,-,2004-2,3.00,3.00,12.00,3.20,CMPS332,P C REPAIR,A,3.00,12.00,4.00,,3.29
120,03/01/1983,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,164,UNIVERSITY OF BELIZE,16/08/2004,BINT,Information Technology,13,Bachelor of Science,Graduated,11/06/2006,19/05/2006,-,2005-1,3.00,3.00,10.50,3.55,MATH480,LINEAR PROGRAMMING.,B+,3.00,10.50,3.50,,3.29
120,03/01/1983,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,164,UNIVERSITY OF BELIZE,16/08/2004,BINT,Information Technology,13,Bachelor of Science,Graduated,11/06/2006,19/05/2006,-,2005-2,12.00,12.00,48.00,3.70,CMPS429,SENIOR INTERNSHIP,A,12.00,48.00,4.00,,3.29
120,03/01/1983,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,164,UNIVERSITY OF BELIZE,16/08/2004,BINT,Information Technology,13,Bachelor of Science,Graduated,11/06/2006,19/05/2006,-,2004-2,3.00,3.00,9.00,3.20,CMPS412,ADVANCED COMPUTER ARCHITECTURE,B,3.00,9.00,3.00,,3.29
120,03/01/1983,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,164,UNIVERSITY OF BELIZE,16/08/2004,BINT,Information Technology,13,Bachelor of Science,Graduated,11/06/2006,19/05/2006,-,2004-1,3.00,3.00,9.00,2.70,CMPS312,COMPUTER ORG. & ASSEMBLY LANG. PROG.,B,3.00,9.00,3.00,,3.29
120,03/01/1983,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,164,UNIVERSITY OF BELIZE,16/08/2004,BINT,Information Technology,13,Bachelor of Science,Graduated,11/06/2006,19/05/2006,-,2004-2,3.00,3.00,9.00,3.20,CMPS322,DIGITAL LOGIC & SIGNAL PROCESSING,B,3.00,9.00,3.00,,3.29
120,03/01/1983,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,164,UNIVERSITY OF BELIZE,16/08/2004,BINT,Information Technology,13,Bachelor of Science,Graduated,11/06/2006,19/05/2006,-,2004-2,3.00,3.00,9.00,3.20,PHYS241,GENERAL PHYSICS I,B,3.00,9.00,3.00,,3.29
120,03/01/1983,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,164,UNIVERSITY OF BELIZE,16/08/2004,BINT,Information Technology,13,Bachelor of Science,Graduated,11/06/2006,19/05/2006,-,2005-1,3.00,3.00,10.50,3.55,MATH441,NUMERICAL ANALYSIS,B+,3.00,10.50,3.50,,3.29
120,03/01/1983,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,164,UNIVERSITY OF BELIZE,16/08/2004,BINT,Information Technology,13,Bachelor of Science,Graduated,11/06/2006,19/05/2006,-,2005-2,3.00,3.00,7.50,3.70,CMPS328,DATABASE MGMT. SYS. II,C+,3.00,7.50,2.50,,3.29
138,26/07/1978,M,8,Creole,"53,228",HATTIEVILLE VILLAGE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,03/08/2012,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2012-1,3.00,0.00,0.00,2.00,MATH1201,TRIGONOMETRY,WF,3.00,0.00,0.00,,2.00
138,26/07/1978,M,8,Creole,"53,228",HATTIEVILLE VILLAGE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,03/08/2012,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2012-1,3.00,3.00,6.00,2.00,CMPS1131,PROGRAMMING I,C,3.00,6.00,2.00,,2.00
138,26/07/1978,M,8,Creole,"53,228",HATTIEVILLE VILLAGE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,03/08/2012,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2012-1,3.00,3.00,6.00,2.00,MATH1151,ALGEBRA,C,3.00,6.00,2.00,,2.00
141,27/01/1981,M,14,Oriental,,,,,164,UNIVERSITY OF BELIZE,18/08/2003,BINT,Information Technology,13,Bachelor of Science,Graduated,18/06/2005,30/05/2005,-,2003-2,3.00,3.00,11.25,3.79,CMPS322,DIGITAL LOGIC & SIGNAL PROCESSING,A-,3.00,11.25,3.75,,3.71
141,27/01/1981,M,14,Oriental,,,,,164,UNIVERSITY OF BELIZE,18/08/2003,BINT,Information Technology,13,Bachelor of Science,Graduated,18/06/2005,30/05/2005,-,2003-2,3.00,3.00,10.50,3.79,CMPS412,ADVANCED COMPUTER ARCHITECTURE,B+,3.00,10.50,3.50,,3.71
141,27/01/1981,M,14,Oriental,,,,,164,UNIVERSITY OF BELIZE,18/08/2003,BINT,Information Technology,13,Bachelor of Science,Graduated,18/06/2005,30/05/2005,-,2004-1,3.00,3.00,12.00,3.90,CMPS414,NETWORKING II,A,3.00,12.00,4.00,,3.71
141,27/01/1981,M,14,Oriental,,,,,164,UNIVERSITY OF BELIZE,18/08/2003,BINT,Information Technology,13,Bachelor of Science,Graduated,18/06/2005,30/05/2005,-,2004-1,3.00,3.00,12.00,3.90,CMPS418,LINUX ADMINISTRATION,A,3.00,12.00,4.00,,3.71
141,27/01/1981,M,14,Oriental,,,,,164,UNIVERSITY OF BELIZE,18/08/2003,BINT,Information Technology,13,Bachelor of Science,Graduated,18/06/2005,30/05/2005,-,2003-1,3.00,3.00,9.00,3.60,MATH330,DISCRETE MATHEMATHICS,B,3.00,9.00,3.00,,3.71
141,27/01/1981,M,14,Oriental,,,,,164,UNIVERSITY OF BELIZE,18/08/2003,BINT,Information Technology,13,Bachelor of Science,Graduated,18/06/2005,30/05/2005,-,2003-2,3.00,3.00,12.00,3.79,CMPS324,SOFTWARE ENGINEERING,A,3.00,12.00,4.00,,3.71
141,27/01/1981,M,14,Oriental,,,,,164,UNIVERSITY OF BELIZE,18/08/2003,BINT,Information Technology,13,Bachelor of Science,Graduated,18/06/2005,30/05/2005,-,2003-2,3.00,3.00,11.25,3.79,CMPS328,DATABASE MGMT. SYS. II,A-,3.00,11.25,3.75,,3.71
141,27/01/1981,M,14,Oriental,,,,,164,UNIVERSITY OF BELIZE,18/08/2003,BINT,Information Technology,13,Bachelor of Science,Graduated,18/06/2005,30/05/2005,-,2003-1,3.00,3.00,11.25,3.60,CMPS314,ALGORITHMS,A-,3.00,11.25,3.75,,3.71
141,27/01/1981,M,14,Oriental,,,,,164,UNIVERSITY OF BELIZE,18/08/2003,BINT,Information Technology,13,Bachelor of Science,Graduated,18/06/2005,30/05/2005,-,2003-1,3.00,3.00,11.25,3.60,ENGL318,TECHNICAL WRITING.,A-,3.00,11.25,3.75,,3.71
141,27/01/1981,M,14,Oriental,,,,,164,UNIVERSITY OF BELIZE,18/08/2003,BINT,Information Technology,13,Bachelor of Science,Graduated,18/06/2005,30/05/2005,-,2003-2,3.00,3.00,12.00,3.79,CMPS332,P C REPAIR,A,3.00,12.00,4.00,,3.71
141,27/01/1981,M,14,Oriental,,,,,164,UNIVERSITY OF BELIZE,18/08/2003,BINT,Information Technology,13,Bachelor of Science,Graduated,18/06/2005,30/05/2005,-,2004-1,3.00,3.00,12.00,3.90,CMPS416,COMPILER CONSTRUCTION,A,3.00,12.00,4.00,,3.71
141,27/01/1981,M,14,Oriental,,,,,164,UNIVERSITY OF BELIZE,18/08/2003,BINT,Information Technology,13,Bachelor of Science,Graduated,18/06/2005,30/05/2005,-,2003-1,3.00,3.00,10.50,3.60,CMPS312,COMPUTER ORG. & ASSEMBLY LANG. PROG.,B+,3.00,10.50,3.50,,3.71
141,27/01/1981,M,14,Oriental,,,,,164,UNIVERSITY OF BELIZE,18/08/2003,BINT,Information Technology,13,Bachelor of Science,Graduated,18/06/2005,30/05/2005,-,2003-2,3.00,3.00,11.25,3.79,PHYS241,GENERAL PHYSICS I,A-,3.00,11.25,3.75,,3.71
141,27/01/1981,M,14,Oriental,,,,,164,UNIVERSITY OF BELIZE,18/08/2003,BINT,Information Technology,13,Bachelor of Science,Graduated,18/06/2005,30/05/2005,-,2004-1,3.00,3.00,11.25,3.90,MATH441,NUMERICAL ANALYSIS,A-,3.00,11.25,3.75,,3.71
141,27/01/1981,M,14,Oriental,,,,,164,UNIVERSITY OF BELIZE,18/08/2003,BINT,Information Technology,13,Bachelor of Science,Graduated,18/06/2005,30/05/2005,-,2003-1,3.00,3.00,12.00,3.60,CMPS316,PROGRAMMING LANGUAGES,A,3.00,12.00,4.00,,3.71
141,27/01/1981,M,14,Oriental,,,,,164,UNIVERSITY OF BELIZE,18/08/2003,BINT,Information Technology,13,Bachelor of Science,Graduated,18/06/2005,30/05/2005,-,2004-1,3.00,3.00,11.25,3.90,MATH326,LINEAR PROGRAMMING,A-,3.00,11.25,3.75,,3.71
141,27/01/1981,M,14,Oriental,,,,,164,UNIVERSITY OF BELIZE,18/08/2003,BINT,Information Technology,13,Bachelor of Science,Graduated,18/06/2005,30/05/2005,-,2004-2,12.00,12.00,42.00,3.50,CMPS429,SENIOR INTERNSHIP,B+,12.00,42.00,3.50,,3.71
158,21/06/1983,M,10,Garifuna,"52,273",DANGRIGA TOWN,38,STANN CREEK,164,UNIVERSITY OF BELIZE,16/01/2006,BINT,Information Technology,13,Bachelor of Science,Graduated,14/12/2007,14/12/2007,-,2005-2,3.00,0.00,0.00,3.55,CMPS324,SOFTWARE ENGINEERING,WP,3.00,0.00,0.00,,3.50
158,21/06/1983,M,10,Garifuna,"52,273",DANGRIGA TOWN,38,STANN CREEK,164,UNIVERSITY OF BELIZE,16/01/2006,BINT,Information Technology,13,Bachelor of Science,Graduated,14/12/2007,14/12/2007,-,2006-1,3.00,3.00,0.00,2.67,CMPS321,TELECOMMUNICATIONS SYSTEMS,F,3.00,0.00,0.00,REPEAT,3.50
158,21/06/1983,M,10,Garifuna,"52,273",DANGRIGA TOWN,38,STANN CREEK,164,UNIVERSITY OF BELIZE,16/01/2006,BINT,Information Technology,13,Bachelor of Science,Graduated,14/12/2007,14/12/2007,-,2007-1,3.00,3.00,10.50,3.63,CMPS321,TELECOMMUNICATIONS SYSTEMS,B+,3.00,10.50,3.50,,3.50
158,21/06/1983,M,10,Garifuna,"52,273",DANGRIGA TOWN,38,STANN CREEK,164,UNIVERSITY OF BELIZE,16/01/2006,BINT,Information Technology,13,Bachelor of Science,Graduated,14/12/2007,14/12/2007,-,2005-2,3.00,3.00,9.00,3.55,CMPS322,DIGITAL LOGIC & SIGNAL PROCESSING,B,3.00,9.00,3.00,,3.50
158,21/06/1983,M,10,Garifuna,"52,273",DANGRIGA TOWN,38,STANN CREEK,164,UNIVERSITY OF BELIZE,16/01/2006,BINT,Information Technology,13,Bachelor of Science,Graduated,14/12/2007,14/12/2007,-,2005-2,3.00,3.00,11.25,3.55,PHYS241,GENERAL PHYSICS I,A-,3.00,11.25,3.75,,3.50
158,21/06/1983,M,10,Garifuna,"52,273",DANGRIGA TOWN,38,STANN CREEK,164,UNIVERSITY OF BELIZE,16/01/2006,BINT,Information Technology,13,Bachelor of Science,Graduated,14/12/2007,14/12/2007,-,2006-2,12.00,12.00,48.00,3.90,CMPS429,SENIOR INTERNSHIP,A,12.00,48.00,4.00,,3.50
158,21/06/1983,M,10,Garifuna,"52,273",DANGRIGA TOWN,38,STANN CREEK,164,UNIVERSITY OF BELIZE,16/01/2006,BINT,Information Technology,13,Bachelor of Science,Graduated,14/12/2007,14/12/2007,-,2005-2,3.00,3.00,10.50,3.55,CMPS332,P C REPAIR,B+,3.00,10.50,3.50,,3.50
